resultado_id,atleta_id,club_id,prueba_id,fecha,anio,mes,marca_texto,marca_valor,unidad,genero,superficie,categoria_id
3377,732,44,2,2024-05-01,2024,5,4:58.90,298.90000,s,MASC,AL,2
3378,748,45,2,2023-04-01,2023,4,4:00,240.00000,s,MASC,AL,2
3379,1161,57,2,2024-05-01,2024,5,3:40.94,220.94000,s,MASC,AL,2
3380,848,59,2,2023-04-01,2023,4,3:47,227.00000,s,MASC,AL,2
3381,817,59,2,2023-04-01,2023,4,4:16,256.00000,s,MASC,AL,2
3382,1166,99,2,2024-05-01,2024,5,3:46.93,226.93000,s,MASC,AL,2
3383,792,63,2,2024-05-01,2024,5,3:52.66,232.66000,s,MASC,AL,2
3384,1040,63,2,2024-05-01,2024,5,4:10.82,250.82000,s,MASC,AL,2
3385,886,63,2,2024-05-01,2024,5,4:41.49,281.49000,s,MASC,AL,2
3386,1043,67,2,2024-04-01,2024,4,3:45.78,225.78000,s,MASC,AL,2
3387,1042,67,2,2024-04-01,2024,4,4:19.17,259.17000,s,MASC,AL,2
3388,1044,67,2,2024-04-01,2024,4,4:25.38,265.38000,s,MASC,AL,2
3389,1044,67,2,2024-04-01,2024,4,4:31.60,271.60000,s,MASC,AL,2
3390,1053,67,2,2024-04-01,2024,4,4:52.77,292.77000,s,MASC,AL,2
3391,1053,67,2,2024-04-01,2024,4,4:55.63,295.63000,s,MASC,AL,2
3392,38,67,2,2024-02-01,2024,2,5:05.85,305.85000,s,MASC,AL,2
3393,1046,83,2,2024-04-01,2024,4,3:52.52,232.52000,s,MASC,AL,2
3394,1051,83,2,2024-04-01,2024,4,4:48.13,288.13000,s,MASC,AL,2
3395,1050,93,2,2024-04-01,2024,4,4:14.95,254.95000,s,MASC,AL,2
3396,1042,93,2,2024-04-01,2024,4,4:19.71,259.71000,s,MASC,AL,2
3397,1044,93,2,2024-04-01,2024,4,4:38.46,278.46000,s,MASC,AL,2
3398,1045,93,2,2024-04-01,2024,4,4:40.91,280.91000,s,MASC,AL,2
3399,1052,93,2,2024-04-01,2024,4,4:42.63,282.63000,s,MASC,AL,2
3400,1051,93,2,2024-04-01,2024,4,4:50.81,290.81000,s,MASC,AL,2
3401,1053,90,2,2024-04-01,2024,4,4:51.02,291.02000,s,MASC,AL,2
3402,1044,95,2,2024-04-01,2024,4,4:30.13,270.13000,s,MASC,AL,2
3403,1044,95,2,2024-04-01,2024,4,4:31.07,271.07000,s,MASC,AL,2
3404,1053,95,2,2024-04-01,2024,4,4:53.93,293.93000,s,MASC,AL,2
3405,38,95,2,2024-04-01,2024,4,5:36.13,336.13000,s,MASC,AL,2
3406,1053,96,2,2024-04-01,2024,4,4:57.58,297.58000,s,MASC,AL,2
3407,38,96,2,2024-04-01,2024,4,5:08.72,308.72000,s,MASC,AL,2
3408,1044,97,2,2024-04-01,2024,4,4:36.82,276.82000,s,MASC,AL,2
3409,38,97,2,2024-02-01,2024,2,5:26.97,326.97000,s,MASC,AL,2
3410,142,9,2,2023-04-01,2023,4,4:04,244.00000,s,FEM,AL,2
3411,145,9,2,2024-04-01,2024,4,4:08.02,248.02000,s,FEM,AL,2
3412,146,9,2,2024-04-01,2024,4,4:50.96,290.96000,s,FEM,AL,2
3413,188,12,2,2023-04-01,2023,4,4:31,271.00000,s,FEM,AL,2
3414,267,14,2,2024-05-01,2024,5,4:56.25,296.25000,s,FEM,AL,2
3415,511,29,2,2024-05-01,2024,5,4:03.32,243.32000,s,FEM,AL,2
3416,528,30,2,2023-03-01,2023,3,4:03,243.00000,s,FEM,AL,2
3417,976,30,2,2023-03-01,2023,3,4:17,257.00000,s,FEM,AL,2
3418,536,30,2,2023-03-01,2023,3,4:29,269.00000,s,FEM,AL,2
3419,533,30,2,2023-03-01,2023,3,4:35,275.00000,s,FEM,AL,2
3420,978,34,2,2024-05-01,2024,5,3:52.73,232.73000,s,FEM,AL,2
3421,1195,34,2,2024-05-01,2024,5,4:32.28,272.28000,s,FEM,AL,2
3422,186,34,2,2024-05-01,2024,5,5:32.45,332.45000,s,FEM,AL,2
3423,718,42,2,2023-03-01,2023,3,4:35,275.00000,s,FEM,AL,2
3424,983,42,2,2023-03-01,2023,3,4:45,285.00000,s,FEM,AL,2
3425,981,42,2,2023-03-01,2023,3,4:50,290.00000,s,FEM,AL,2
3426,982,42,2,2023-03-01,2023,3,4:52,292.00000,s,FEM,AL,2
3427,217,44,2,2024-05-01,2024,5,3:52.15,232.15000,s,FEM,AL,2
3428,749,45,2,2023-04-01,2023,4,3:35,215.00000,s,FEM,AL,2
3429,969,63,2,2024-05-01,2024,5,4:26.32,266.32000,s,FEM,AL,2
3430,1196,63,2,2024-05-01,2024,5,4:37.42,277.42000,s,FEM,AL,2
3431,988,63,2,2024-05-01,2024,5,4:39.62,279.62000,s,FEM,AL,2
3432,1197,63,2,2024-05-01,2024,5,4:43.81,283.81000,s,FEM,AL,2
3433,1198,63,2,2024-05-01,2024,5,5:15.40,315.40000,s,FEM,AL,2
3434,991,67,2,2024-04-01,2024,4,3:59.43,239.43000,s,FEM,AL,2
3435,990,67,2,2024-04-01,2024,4,3:59.46,239.46000,s,FEM,AL,2
3436,926,67,2,2024-04-01,2024,4,4:26.72,266.72000,s,FEM,AL,2
3437,926,67,2,2024-04-01,2024,4,4:43.40,283.40000,s,FEM,AL,2
3438,926,67,2,2024-04-01,2024,4,4:48.96,288.96000,s,FEM,AL,2
3439,38,67,2,2024-02-01,2024,2,4:50.98,290.98000,s,FEM,AL,2
3440,1003,67,2,2024-04-01,2024,4,4:53.52,293.52000,s,FEM,AL,2
3441,1003,67,2,2024-04-01,2024,4,5:46.78,346.78000,s,FEM,AL,2
3442,926,76,2,2024-04-01,2024,4,4:49.68,289.68000,s,FEM,AL,2
3443,145,77,2,2024-04-01,2024,4,4:06.21,246.21000,s,FEM,AL,2
3444,1003,93,2,2024-04-01,2024,4,6:05.00,365.00000,s,FEM,AL,2
3445,1002,93,2,2024-04-01,2024,4,6:14.61,374.61000,s,FEM,AL,2
3446,926,94,2,2024-04-01,2024,4,4:32.88,272.88000,s,FEM,AL,2
3447,38,94,2,2024-02-01,2024,2,4:52.22,292.22000,s,FEM,AL,2
3448,1003,94,2,2024-04-01,2024,4,4:54.61,294.61000,s,FEM,AL,2
3449,1003,95,2,2024-04-01,2024,4,5:15.53,315.53000,s,FEM,AL,2
3450,1003,95,2,2024-04-01,2024,4,5:35.84,335.84000,s,FEM,AL,2
3451,1003,96,2,2024-04-01,2024,4,5:04.53,304.53000,s,FEM,AL,2
3452,9,1,3,2022-02-01,2022,2,1.98,1.98000,s,FEM,PC,2
3453,21,1,3,2023-01-01,2023,1,2.47,2.47000,s,MASC,PC,2
3454,2,1,3,2023-12-01,2023,12,3.04,3.04000,s,MASC,PC,3
3455,21,1,3,2023-12-01,2023,12,2.99,2.99000,s,MASC,PC,3
3456,22,1,3,2023-12-01,2023,12,2.84,2.84000,s,MASC,PC,3
3457,20,1,3,2023-12-01,2023,12,2.71,2.71000,s,MASC,PC,3
3458,23,1,3,2023-12-01,2023,12,2.6,2.60000,s,MASC,PC,3
3459,1199,1,3,2023-12-01,2023,12,2.81,2.81000,s,FEM,PC,3
3460,4,1,3,2023-12-01,2023,12,2.78,2.78000,s,FEM,PC,3
3461,16,1,3,2024-03-01,2024,3,2.91,2.91000,s,MASC,PC,2
3462,17,1,3,2024-03-01,2024,3,2.66,2.66000,s,MASC,PC,2
3463,1200,2,3,2023-12-01,2023,12,2.97,2.97000,s,MASC,PC,3
3464,57,3,3,2023-01-01,2023,1,2.6,2.60000,s,MASC,PC,2
3465,58,3,3,2023-01-01,2023,1,2.25,2.25000,s,FEM,PC,2
3466,53,3,3,2023-01-01,2023,1,2.11,2.11000,s,FEM,PC,2
3467,57,3,3,2023-02-01,2023,2,2.66,2.66000,s,MASC,PC,2
3468,58,3,3,2023-02-01,2023,2,2.28,2.28000,s,FEM,PC,2
3469,54,3,3,2023-02-01,2023,2,1.72,1.72000,s,FEM,PC,2
3470,53,3,3,2023-12-01,2023,12,2.49,2.49000,s,FEM,PC,3
3471,65,4,3,2022-01-01,2022,1,2.33,2.33000,s,MASC,PC,2
3472,67,4,3,2022-01-01,2022,1,2.06,2.06000,s,MASC,PC,2
3473,66,4,3,2022-01-01,2022,1,1.47,1.47000,s,MASC,PC,2
3474,68,4,3,2022-01-01,2022,1,1.94,1.94000,s,FEM,PC,2
3475,67,4,3,2022-02-01,2022,2,2.38,2.38000,s,MASC,PC,2
3476,65,4,3,2022-02-01,2022,2,1.97,1.97000,s,MASC,PC,2
3477,68,4,3,2022-02-01,2022,2,1.59,1.59000,s,FEM,PC,2
3478,65,4,3,2023-01-01,2023,1,2.98,2.98000,s,MASC,PC,2
3479,67,4,3,2023-01-01,2023,1,2.76,2.76000,s,MASC,PC,2
3480,86,4,3,2023-01-01,2023,1,2.24,2.24000,s,MASC,PC,2
3481,87,4,3,2023-01-01,2023,1,2.14,2.14000,s,MASC,PC,2
3482,1013,4,3,2023-01-01,2023,1,2.03,2.03000,s,MASC,PC,2
3483,80,4,3,2023-01-01,2023,1,1.65,1.65000,s,MASC,PC,1
3484,68,4,3,2023-01-01,2023,1,2.57,2.57000,s,FEM,PC,2
3485,78,4,3,2024-01-01,2024,1,1.86,1.86000,s,MASC,PC,1
3486,85,4,3,2024-01-01,2024,1,1.65,1.65000,s,MASC,PC,1
3487,84,4,3,2024-01-01,2024,1,1.64,1.64000,s,MASC,PC,1
3488,80,4,3,2024-01-01,2024,1,1.58,1.58000,s,MASC,PC,1
3489,86,4,3,2024-01-01,2024,1,2.58,2.58000,s,MASC,PC,2
3490,88,4,3,2024-01-01,2024,1,2.3,2.30000,s,MASC,PC,2
3491,87,4,3,2024-01-01,2024,1,2.15,2.15000,s,MASC,PC,2
3492,73,4,3,2024-01-01,2024,1,2.12,2.12000,s,MASC,PC,2
3493,89,4,3,2024-01-01,2024,1,1.52,1.52000,s,MASC,PC,2
3494,81,4,3,2024-01-01,2024,1,1.7,1.70000,s,FEM,PC,1
3495,82,4,3,2024-01-01,2024,1,0.78,0.78000,s,FEM,PC,1
3496,84,4,3,2024-03-01,2024,3,2.36,2.36000,s,MASC,PC,1
3497,85,4,3,2024-03-01,2024,3,2.24,2.24000,s,MASC,PC,1
3498,78,4,3,2024-03-01,2024,3,2.09,2.09000,s,MASC,PC,1
3499,81,4,3,2024-03-01,2024,3,1.88,1.88000,s,FEM,PC,1
3500,82,4,3,2024-03-01,2024,3,1.56,1.56000,s,FEM,PC,1
3501,104,5,3,2023-01-01,2023,1,2.0,2.00000,s,MASC,PC,2
3502,98,5,3,2023-01-01,2023,1,1.51,1.51000,s,MASC,PC,2
3503,97,5,3,2023-01-01,2023,1,1.83,1.83000,s,MASC,PC,1
3504,101,5,3,2023-01-01,2023,1,2.64,2.64000,s,FEM,PC,2
3505,100,5,3,2023-01-01,2023,1,2.37,2.37000,s,FEM,PC,2
3506,103,5,3,2023-01-01,2023,1,1.54,1.54000,s,FEM,PC,2
3507,97,5,3,2023-02-01,2023,2,0.56,0.56000,s,MASC,PC,1
3508,104,5,3,2023-02-01,2023,2,2.43,2.43000,s,MASC,PC,2
3509,112,5,3,2023-09-01,2023,9,1.99,1.99000,s,FEM,AL,1
3510,113,5,3,2023-09-01,2023,9,1.93,1.93000,s,FEM,AL,1
3511,112,5,3,2023-09-01,2023,9,1.99,1.99000,s,FEM,AL,1
3512,113,5,3,2023-09-01,2023,9,1.93,1.93000,s,FEM,AL,1
3513,101,5,3,2023-12-01,2023,12,3.24,3.24000,s,FEM,PC,3
3514,100,5,3,2023-12-01,2023,12,2.39,2.39000,s,FEM,PC,3
3515,1201,5,3,2023-12-01,2023,12,2.25,2.25000,s,FEM,PC,3
3516,119,5,3,2024-01-01,2024,1,1.3,1.30000,s,MASC,PC,1
3517,116,5,3,2024-01-01,2024,1,2.42,2.42000,s,MASC,PC,2
3518,120,5,3,2024-01-01,2024,1,2.06,2.06000,s,MASC,PC,2
3519,105,5,3,2024-01-01,2024,1,1.92,1.92000,s,MASC,PC,2
3520,121,5,3,2024-01-01,2024,1,1.9,1.90000,s,MASC,PC,2
3521,115,5,3,2024-01-01,2024,1,1.36,1.36000,s,FEM,PC,1
3522,115,5,3,2024-03-01,2024,3,2.0,2.00000,s,FEM,PC,1
3523,142,9,3,2022-01-01,2022,1,2.14,2.14000,s,FEM,PC,2
3524,140,9,3,2022-02-01,2022,2,2.5,2.50000,s,MASC,PC,2
3525,142,9,3,2022-02-01,2022,2,1.79,1.79000,s,FEM,PC,2
3526,142,9,3,2023-01-01,2023,1,2.62,2.62000,s,FEM,PC,2
3527,142,9,3,2022-08-01,2022,8,2.81,2.81000,s,FEM,PC,2
3528,146,9,3,2023-09-01,2023,9,2.04,2.04000,s,FEM,AL,1
3529,146,9,3,2023-09-01,2023,9,2.04,2.04000,s,FEM,AL,1
3530,147,9,3,2024-01-01,2024,1,2.01,2.01000,s,FEM,PC,1
3531,147,9,3,2024-03-01,2024,3,2.25,2.25000,s,FEM,PC,1
3532,154,10,3,2022-01-01,2022,1,1.84,1.84000,s,FEM,PC,2
3533,154,10,3,2022-02-01,2022,2,1.96,1.96000,s,FEM,PC,2
3534,161,10,3,2024-01-01,2024,1,1.26,1.26000,s,MASC,PC,1
3535,165,11,3,2022-01-01,2022,1,1.93,1.93000,s,FEM,PC,2
3536,164,11,3,2023-01-01,2023,1,2.78,2.78000,s,MASC,PC,2
3537,181,11,3,2023-01-01,2023,1,1.54,1.54000,s,MASC,PC,1
3538,177,11,3,2023-01-01,2023,1,2.41,2.41000,s,FEM,PC,2
3539,166,11,3,2023-01-01,2023,1,2.15,2.15000,s,FEM,PC,2
3540,171,11,3,2023-01-01,2023,1,2.01,2.01000,s,FEM,PC,2
3541,164,11,3,2023-02-01,2023,2,3.04,3.04000,s,MASC,PC,2
3542,1202,11,3,2023-02-01,2023,2,2.47,2.47000,s,MASC,PC,2
3543,171,11,3,2023-02-01,2023,2,2.29,2.29000,s,FEM,PC,2
3544,166,11,3,2023-02-01,2023,2,2.28,2.28000,s,FEM,PC,2
3545,177,11,3,2024-01-01,2024,1,2.8,2.80000,s,FEM,PC,2
3546,164,11,3,2024-03-01,2024,3,3.22,3.22000,s,MASC,PC,2
3547,177,11,3,2024-03-01,2024,3,2.98,2.98000,s,FEM,PC,2
3548,185,12,3,2022-01-01,2022,1,1.47,1.47000,s,FEM,PC,2
3549,187,12,3,2022-02-01,2022,2,2.57,2.57000,s,FEM,PC,2
3550,186,12,3,2022-02-01,2022,2,2.07,2.07000,s,FEM,PC,2
3551,186,12,3,2023-01-01,2023,1,2.93,2.93000,s,FEM,PC,2
3552,187,12,3,2023-01-01,2023,1,2.76,2.76000,s,FEM,PC,2
3553,144,13,3,2022-01-01,2022,1,2.26,2.26000,s,MASC,PC,2
3554,144,13,3,2022-01-01,2022,1,2.08,2.08000,s,MASC,PC,2
3555,144,13,3,2022-01-01,2022,1,2.03,2.03000,s,MASC,PC,2
3556,144,13,3,2022-01-01,2022,1,2.01,2.01000,s,MASC,PC,2
3557,144,13,3,2022-01-01,2022,1,1.86,1.86000,s,MASC,PC,2
3558,144,13,3,2022-01-01,2022,1,1.69,1.69000,s,MASC,PC,2
3559,144,13,3,2022-01-01,2022,1,1.37,1.37000,s,MASC,PC,2
3560,144,13,3,2022-01-01,2022,1,3.57,3.57000,s,MASC,PC,5
3561,144,13,3,2022-01-01,2022,1,2.59,2.59000,s,FEM,PC,2
3562,144,13,3,2022-01-01,2022,1,2.31,2.31000,s,FEM,PC,2
3563,144,13,3,2022-01-01,2022,1,2.26,2.26000,s,FEM,PC,2
3564,144,13,3,2022-01-01,2022,1,2.25,2.25000,s,FEM,PC,2
3565,144,13,3,2022-01-01,2022,1,2.01,2.01000,s,FEM,PC,2
3566,144,13,3,2022-01-01,2022,1,1.93,1.93000,s,FEM,PC,2
3567,144,13,3,2022-01-01,2022,1,1.88,1.88000,s,FEM,PC,2
3568,144,13,3,2022-01-01,2022,1,1.72,1.72000,s,FEM,PC,2
3569,144,13,3,2022-01-01,2022,1,1.6,1.60000,s,FEM,PC,2
3570,144,13,3,2022-01-01,2022,1,1.54,1.54000,s,FEM,PC,2
3571,144,13,3,2022-02-01,2022,2,2.72,2.72000,s,MASC,PC,2
3572,144,13,3,2022-02-01,2022,2,2.4,2.40000,s,MASC,PC,2
3573,144,13,3,2022-02-01,2022,2,2.12,2.12000,s,MASC,PC,2
3574,144,13,3,2022-02-01,2022,2,2.09,2.09000,s,MASC,PC,2
3575,144,13,3,2022-02-01,2022,2,2.04,2.04000,s,MASC,PC,2
3576,144,13,3,2022-02-01,2022,2,1.95,1.95000,s,MASC,PC,2
3577,144,13,3,2022-02-01,2022,2,1.57,1.57000,s,MASC,PC,2
3578,144,13,3,2022-02-01,2022,2,2.62,2.62000,s,FEM,PC,2
3579,144,13,3,2022-02-01,2022,2,2.46,2.46000,s,FEM,PC,2
3580,144,13,3,2022-02-01,2022,2,2.42,2.42000,s,FEM,PC,2
3581,144,13,3,2022-02-01,2022,2,1.53,1.53000,s,FEM,PC,2
3582,144,13,3,2022-06-01,2022,6,1.72,1.72000,s,MASC,AL,1
3583,144,13,3,2022-06-01,2022,6,1.28,1.28000,s,MASC,AL,1
3584,144,13,3,2022-06-01,2022,6,2.11,2.11000,s,FEM,AL,1
3585,144,13,3,2022-06-01,2022,6,1.77,1.77000,s,FEM,AL,1
3586,144,13,3,2022-06-01,2022,6,1.75,1.75000,s,FEM,AL,1
3587,144,13,3,2022-06-01,2022,6,1.36,1.36000,s,FEM,AL,1
3588,144,13,3,2022-06-01,2022,6,1.25,1.25000,s,FEM,AL,1
3589,196,13,3,2023-01-01,2023,1,2.85,2.85000,s,MASC,PC,2
3590,21,13,3,2023-01-01,2023,1,2.84,2.84000,s,MASC,PC,2
3591,21,13,3,2023-01-01,2023,1,2.72,2.72000,s,MASC,PC,2
3592,1036,13,3,2023-01-01,2023,1,2.45,2.45000,s,MASC,PC,2
3593,1036,13,3,2023-01-01,2023,1,2.36,2.36000,s,MASC,PC,2
3594,519,13,3,2023-01-01,2023,1,2.2,2.20000,s,MASC,PC,2
3595,586,13,3,2023-01-01,2023,1,2.11,2.11000,s,MASC,PC,2
3596,586,13,3,2023-01-01,2023,1,2.09,2.09000,s,MASC,PC,2
3597,586,13,3,2023-01-01,2023,1,2.06,2.06000,s,MASC,PC,2
3598,586,13,3,2023-01-01,2023,1,2.06,2.06000,s,MASC,PC,2
3599,98,13,3,2023-01-01,2023,1,1.75,1.75000,s,MASC,PC,2
3600,396,13,3,2023-01-01,2023,1,1.5,1.50000,s,MASC,PC,2
3601,428,13,3,2023-01-01,2023,1,2.32,2.32000,s,MASC,PC,1
3602,97,13,3,2023-01-01,2023,1,1.97,1.97000,s,MASC,PC,1
3603,80,13,3,2023-01-01,2023,1,1.66,1.66000,s,MASC,PC,1
3604,200,13,3,2023-01-01,2023,1,2.5,2.50000,s,FEM,PC,2
3605,200,13,3,2023-01-01,2023,1,2.46,2.46000,s,FEM,PC,2
3606,194,13,3,2023-01-01,2023,1,2.45,2.45000,s,FEM,PC,2
3607,1203,13,3,2023-01-01,2023,1,2.27,2.27000,s,FEM,PC,2
3608,1203,13,3,2023-01-01,2023,1,2.18,2.18000,s,FEM,PC,2
3609,197,13,3,2023-01-01,2023,1,2.09,2.09000,s,FEM,PC,2
3610,198,13,3,2023-01-01,2023,1,2.01,2.01000,s,FEM,PC,2
3611,103,13,3,2023-01-01,2023,1,1.98,1.98000,s,FEM,PC,2
3612,103,13,3,2023-01-01,2023,1,1.95,1.95000,s,FEM,PC,2
3613,103,13,3,2023-01-01,2023,1,1.93,1.93000,s,FEM,PC,2
3614,103,13,3,2023-01-01,2023,1,1.67,1.67000,s,FEM,PC,2
3615,346,13,3,2023-02-01,2023,2,2.21,2.21000,s,MASC,PC,1
3616,428,13,3,2023-02-01,2023,2,1.7,1.70000,s,MASC,PC,1
3617,428,13,3,2023-02-01,2023,2,1.62,1.62000,s,MASC,PC,1
3618,196,13,3,2023-02-01,2023,2,2.94,2.94000,s,MASC,PC,2
3619,334,13,3,2023-02-01,2023,2,2.91,2.91000,s,MASC,PC,2
3620,57,13,3,2023-02-01,2023,2,2.74,2.74000,s,MASC,PC,2
3621,787,13,3,2023-02-01,2023,2,2.57,2.57000,s,MASC,PC,2
3622,787,13,3,2023-02-01,2023,2,2.53,2.53000,s,MASC,PC,2
3623,381,13,3,2023-02-01,2023,2,2.34,2.34000,s,MASC,PC,2
3624,519,13,3,2023-02-01,2023,2,2.12,2.12000,s,MASC,PC,2
3625,197,13,3,2023-02-01,2023,2,2.54,2.54000,s,FEM,PC,2
3626,197,13,3,2023-02-01,2023,2,2.5,2.50000,s,FEM,PC,2
3627,200,13,3,2023-02-01,2023,2,2.28,2.28000,s,FEM,PC,2
3628,200,13,3,2023-02-01,2023,2,2.14,2.14000,s,FEM,PC,2
3629,591,13,3,2023-02-01,2023,2,2.11,2.11000,s,FEM,PC,2
3630,54,13,3,2023-02-01,2023,2,1.77,1.77000,s,FEM,PC,2
3631,1204,13,3,2023-12-01,2023,12,3.09,3.09000,s,MASC,PC,3
3632,223,13,3,2023-12-01,2023,12,3.01,3.01000,s,MASC,PC,3
3633,228,13,3,2023-12-01,2023,12,3.16,3.16000,s,FEM,PC,3
3634,227,13,3,2023-12-01,2023,12,2.9,2.90000,s,FEM,PC,3
3635,194,13,3,2023-12-01,2023,12,2.87,2.87000,s,FEM,PC,3
3636,194,13,3,2023-12-01,2023,12,2.86,2.86000,s,FEM,PC,3
3637,1095,13,3,2023-12-01,2023,12,2.81,2.81000,s,FEM,PC,3
3638,201,13,3,2024-01-01,2024,1,2.39,2.39000,s,MASC,PC,1
3639,440,13,3,2024-01-01,2024,1,2.03,2.03000,s,MASC,PC,1
3640,230,13,3,2024-01-01,2024,1,1.57,1.57000,s,MASC,PC,1
3641,583,13,3,2024-01-01,2024,1,1.1,1.10000,s,MASC,PC,1
3642,38,13,3,2023-12-01,2023,12,0.8,0.80000,s,MASC,PC,1
3643,219,13,3,2024-01-01,2024,1,2.82,2.82000,s,MASC,PC,2
3644,241,13,3,2024-01-01,2024,1,2.67,2.67000,s,MASC,PC,2
3645,239,13,3,2024-01-01,2024,1,2.42,2.42000,s,MASC,PC,2
3646,237,13,3,2024-01-01,2024,1,2.39,2.39000,s,MASC,PC,2
3647,237,13,3,2024-01-01,2024,1,2.35,2.35000,s,MASC,PC,2
3648,240,13,3,2024-01-01,2024,1,2.21,2.21000,s,MASC,PC,2
3649,218,13,3,2024-01-01,2024,1,2.15,2.15000,s,MASC,PC,2
3650,234,13,3,2024-01-01,2024,1,2.11,2.11000,s,MASC,PC,2
3651,234,13,3,2024-01-01,2024,1,2.09,2.09000,s,MASC,PC,2
3652,238,13,3,2024-01-01,2024,1,1.86,1.86000,s,MASC,PC,2
3653,235,13,3,2024-01-01,2024,1,1.79,1.79000,s,MASC,PC,2
3654,235,13,3,2024-01-01,2024,1,1.77,1.77000,s,MASC,PC,2
3655,245,13,3,2024-01-01,2024,1,1.62,1.62000,s,FEM,PC,1
3656,115,13,3,2024-01-01,2024,1,1.45,1.45000,s,FEM,PC,1
3657,397,13,3,2024-01-01,2024,1,1.27,1.27000,s,FEM,PC,1
3658,397,13,3,2024-01-01,2024,1,1.18,1.18000,s,FEM,PC,1
3659,397,13,3,2024-01-01,2024,1,1.09,1.09000,s,FEM,PC,1
3660,244,13,3,2024-01-01,2024,1,1.52,1.52000,s,FEM,PC,2
3661,233,13,3,2024-03-01,2024,3,2.19,2.19000,s,MASC,PC,1
3662,525,13,3,2024-03-01,2024,3,1.79,1.79000,s,MASC,PC,1
3663,237,13,3,2024-03-01,2024,3,2.68,2.68000,s,MASC,PC,2
3664,204,13,3,2024-03-01,2024,3,2.41,2.41000,s,FEM,PC,1
3665,38,13,3,2024-03-01,2024,3,1.31,1.31000,s,FEM,PC,1
3666,256,14,3,2023-01-01,2023,1,2.78,2.78000,s,MASC,PC,2
3667,259,14,3,2023-01-01,2023,1,1.92,1.92000,s,MASC,PC,2
3668,270,14,3,2023-01-01,2023,1,1.45,1.45000,s,MASC,PC,1
3669,203,14,3,2023-01-01,2023,1,1.29,1.29000,s,MASC,PC,1
3670,263,14,3,2023-01-01,2023,1,2.62,2.62000,s,FEM,PC,2
3671,270,14,3,2023-02-01,2023,2,1.0,1.00000,s,MASC,PC,1
3672,272,14,3,2024-01-01,2024,1,3.07,3.07000,s,MASC,PC,2
3673,204,14,3,2024-01-01,2024,1,2.09,2.09000,s,FEM,PC,1
3674,245,14,3,2024-01-01,2024,1,1.46,1.46000,s,FEM,PC,1
3675,267,14,3,2024-01-01,2024,1,1.6,1.60000,s,FEM,PC,2
3676,272,14,3,2024-03-01,2024,3,3.55,3.55000,s,MASC,PC,2
3677,204,14,3,2024-03-01,2024,3,2.26,2.26000,s,FEM,PC,1
3678,281,15,3,2022-01-01,2022,1,2.16,2.16000,s,MASC,PC,2
3679,281,15,3,2022-02-01,2022,2,2.12,2.12000,s,MASC,PC,2
3680,209,16,3,2023-01-01,2023,1,2.9,2.90000,s,MASC,PC,2
3681,292,16,3,2023-01-01,2023,1,2.76,2.76000,s,FEM,PC,2
3682,311,16,3,2023-01-01,2023,1,2.2,2.20000,s,FEM,PC,2
3683,209,16,3,2023-02-01,2023,2,2.78,2.78000,s,MASC,PC,2
3684,329,16,3,2024-01-01,2024,1,1.18,1.18000,s,MASC,PC,1
3685,314,16,3,2024-01-01,2024,1,2.2,2.20000,s,MASC,PC,2
3686,334,17,3,2022-01-01,2022,1,2.23,2.23000,s,MASC,PC,2
3687,335,17,3,2022-01-01,2022,1,2.02,2.02000,s,MASC,PC,2
3688,330,17,3,2022-01-01,2022,1,1.86,1.86000,s,MASC,PC,2
3689,350,17,3,2022-01-01,2022,1,1.7,1.70000,s,FEM,PC,2
3690,331,17,3,2022-02-01,2022,2,2.55,2.55000,s,MASC,PC,2
3691,335,17,3,2022-02-01,2022,2,2.33,2.33000,s,MASC,PC,2
3692,334,17,3,2022-02-01,2022,2,2.15,2.15000,s,MASC,PC,2
3693,332,17,3,2022-02-01,2022,2,1.97,1.97000,s,MASC,PC,2
3694,330,17,3,2022-02-01,2022,2,1.69,1.69000,s,MASC,PC,2
3695,334,17,3,2023-01-01,2023,1,2.58,2.58000,s,MASC,PC,2
3696,335,17,3,2023-01-01,2023,1,2.4,2.40000,s,MASC,PC,2
3697,330,17,3,2023-01-01,2023,1,2.38,2.38000,s,MASC,PC,2
3698,347,17,3,2023-01-01,2023,1,2.01,2.01000,s,MASC,PC,1
3699,346,17,3,2023-01-01,2023,1,1.97,1.97000,s,MASC,PC,1
3700,346,17,3,2023-02-01,2023,2,2.13,2.13000,s,MASC,PC,1
3701,347,17,3,2023-02-01,2023,2,1.95,1.95000,s,MASC,PC,1
3702,331,17,3,2023-02-01,2023,2,2.98,2.98000,s,MASC,PC,2
3703,334,17,3,2023-02-01,2023,2,2.77,2.77000,s,MASC,PC,2
3704,787,17,3,2023-02-01,2023,2,2.56,2.56000,s,MASC,PC,2
3705,356,17,3,2023-09-01,2023,9,2.74,2.74000,s,MASC,AL,1
3706,356,17,3,2023-09-01,2023,9,2.74,2.74000,s,MASC,AL,1
3707,334,17,3,2023-12-01,2023,12,3.14,3.14000,s,MASC,PC,3
3708,1015,17,3,2023-12-01,2023,12,3.1,3.10000,s,MASC,PC,3
3709,331,17,3,2023-12-01,2023,12,3.49,3.49000,s,MASC,PC,3
3710,211,17,3,2023-12-01,2023,12,3.27,3.27000,s,FEM,PC,3
3711,358,17,3,2024-01-01,2024,1,1.93,1.93000,s,MASC,PC,1
